transaction_id,customer_id,timestamp,amount,currency,payment_method,provider,status,failure_reason,retry_count,customer_type,customer_lifetime_value,previous_failures,is_recoverable,ground_truth_action,ground_truth_priority
TXN_052315,CUST_00486,2026-07-29 12:40:01,24608.34,INR,UPI,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,8295386.22,2,NO,NO_ACTION,NONE
TXN_052316,CUST_02953,2026-07-29 12:41:09,2712.44,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,117461.15,1,NO,NO_ACTION,NONE
TXN_052317,CUST_17301,2026-07-29 12:42:50,5689.09,INR,NET_BANKING,Provider_A,SUCCESS,NONE,0,REGULAR,172608.66,2,NO,NO_ACTION,NONE
TXN_052318,CUST_00821,2026-07-29 12:43:35,4721.71,INR,WALLET,Provider_C,SUCCESS,NONE,0,REGULAR,290148.35,0,NO,NO_ACTION,NONE
TXN_052319,CUST_12140,2026-07-29 12:44:03,19195.68,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,4176245.55,3,NO,NO_ACTION,NONE
TXN_052320,CUST_04961,2026-07-29 12:44:07,3115.65,INR,DEBIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,114199.62,3,NO,NO_ACTION,NONE
TXN_052321,CUST_04286,2026-07-29 12:44:46,1407.88,INR,CREDIT_CARD,Provider_A,FAILED,CARD_EXPIRED,0,REGULAR,177408.61,0,POSSIBLY,PAYMENT_METHOD_UPDATE,LOW
TXN_052322,CUST_07311,2026-07-29 12:46:08,17080.18,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,1327112.0,0,NO,NO_ACTION,NONE
TXN_052323,CUST_15071,2026-07-29 12:48:11,13632.07,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2032511.47,3,NO,NO_ACTION,NONE
TXN_052324,CUST_09476,2026-07-29 12:48:37,2012.27,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,35519.5,2,NO,NO_ACTION,NONE
TXN_052325,CUST_08901,2026-07-29 12:48:40,2710.48,INR,UPI,Provider_B,FAILED,PROVIDER_TIMEOUT,0,REGULAR,87270.85,0,YES,RETRY,MEDIUM
TXN_052326,CUST_05594,2026-07-29 12:49:38,22226.48,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2759650.83,0,NO,NO_ACTION,NONE
TXN_052327,CUST_11918,2026-07-29 12:50:33,8591.25,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,4650959.4,0,NO,NO_ACTION,NONE
TXN_052328,CUST_19658,2026-07-29 12:51:24,22185.56,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3921532.71,2,NO,NO_ACTION,NONE
TXN_052329,CUST_09655,2026-07-29 12:53:13,3105.09,INR,UPI,Provider_C,FAILED,BANK_TIMEOUT,0,REGULAR,97147.78,0,YES,RETRY,MEDIUM
TXN_052330,CUST_03513,2026-07-29 12:53:47,14747.14,INR,DEBIT_CARD,Provider_A,FAILED,PROVIDER_TIMEOUT,2,HIGH_VALUE,5622464.55,3,POSSIBLY,PAYMENT_LINK,HIGH
TXN_052331,CUST_14404,2026-07-29 12:54:27,2685.52,INR,NET_BANKING,Provider_A,SUCCESS,NONE,0,REGULAR,161229.7,0,NO,NO_ACTION,NONE
TXN_052332,CUST_20402,2026-07-29 12:55:53,1845.32,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,35332.9,1,NO,NO_ACTION,NONE
TXN_052333,CUST_14562,2026-07-29 12:56:17,1038.49,INR,UPI,Provider_B,SUCCESS,NONE,0,NEW,1535.79,0,NO,NO_ACTION,NONE
TXN_052334,CUST_01083,2026-07-29 12:56:48,6685.36,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,332329.22,0,NO,NO_ACTION,NONE
TXN_052335,CUST_13064,2026-07-29 12:57:23,27350.09,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,7358936.59,0,NO,NO_ACTION,NONE
TXN_052336,CUST_05368,2026-07-29 13:01:34,3346.49,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,152536.79,0,NO,NO_ACTION,NONE
TXN_052337,CUST_12332,2026-07-29 13:01:35,17099.72,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,5336702.91,0,NO,NO_ACTION,NONE
TXN_052338,CUST_08238,2026-07-29 13:02:07,1364.05,INR,DEBIT_CARD,Provider_A,FAILED,BANK_TIMEOUT,1,REGULAR,61009.13,0,YES,RETRY,MEDIUM
TXN_052339,CUST_05392,2026-07-29 13:04:02,3076.57,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,104687.21,1,NO,NO_ACTION,NONE
TXN_052340,CUST_07626,2026-07-29 13:05:04,5734.36,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,314131.29,0,NO,NO_ACTION,NONE
TXN_052341,CUST_02787,2026-07-29 13:05:46,16615.85,INR,UPI,Provider_A,FAILED,NETWORK_ERROR,2,HIGH_VALUE,6728044.13,0,POSSIBLY,PAYMENT_LINK,HIGH
TXN_052342,CUST_17481,2026-07-29 13:06:23,2871.91,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,38864.72,0,NO,NO_ACTION,NONE
TXN_052343,CUST_05740,2026-07-29 13:07:09,1466.07,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,93871.27,0,NO,NO_ACTION,NONE
TXN_052344,CUST_02941,2026-07-29 13:07:31,4092.65,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,237066.74,0,NO,NO_ACTION,NONE
TXN_052345,CUST_19818,2026-07-29 13:08:03,10417.74,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,5234059.27,0,NO,NO_ACTION,NONE
TXN_052346,CUST_00528,2026-07-29 13:08:08,1776.95,INR,WALLET,Provider_A,SUCCESS,NONE,0,REGULAR,124988.63,0,NO,NO_ACTION,NONE
TXN_052347,CUST_12831,2026-07-29 13:10:16,6907.44,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,631803.55,0,NO,NO_ACTION,NONE
TXN_052348,CUST_10245,2026-07-29 13:13:16,3182.04,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,57998.29,0,NO,NO_ACTION,NONE
TXN_052349,CUST_06168,2026-07-29 13:13:17,25794.1,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,7168350.2,1,NO,NO_ACTION,NONE
TXN_052350,CUST_10042,2026-07-29 13:13:42,764.49,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,NEW,2903.62,0,NO,NO_ACTION,NONE
TXN_052351,CUST_05712,2026-07-29 13:13:44,5133.39,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,2574044.04,2,NO,NO_ACTION,NONE
TXN_052352,CUST_03098,2026-07-29 13:15:43,546.54,INR,UPI,Provider_B,SUCCESS,NONE,0,NEW,1342.33,1,NO,NO_ACTION,NONE
TXN_052353,CUST_10838,2026-07-29 13:15:44,31511.61,INR,UPI,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,3504209.33,1,NO,NO_ACTION,NONE
TXN_052354,CUST_22271,2026-07-29 13:16:20,27551.59,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,7544353.43,0,NO,NO_ACTION,NONE
TXN_052355,CUST_14842,2026-07-29 13:16:30,7196.41,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,98527.36,2,NO,NO_ACTION,NONE
TXN_052356,CUST_14071,2026-07-29 13:17:25,3098.59,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,320350.8,2,NO,NO_ACTION,NONE
TXN_052357,CUST_16863,2026-07-29 13:17:37,2564.18,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,231192.15,0,NO,NO_ACTION,NONE
TXN_052358,CUST_11344,2026-07-29 13:17:55,18116.31,INR,NET_BANKING,Provider_A,FAILED,INSUFFICIENT_FUNDS,0,HIGH_VALUE,2461879.69,0,POSSIBLY,WAIT,HIGH
TXN_052359,CUST_21299,2026-07-29 13:19:45,1995.71,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,43095.71,0,NO,NO_ACTION,NONE
TXN_052360,CUST_08202,2026-07-29 13:19:47,3383.93,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,96783.11,0,NO,NO_ACTION,NONE
TXN_052361,CUST_08294,2026-07-29 13:20:57,558.48,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,NEW,1418.14,0,NO,NO_ACTION,NONE
TXN_052362,CUST_05964,2026-07-29 13:21:06,3933.13,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,158105.66,0,NO,NO_ACTION,NONE
TXN_052363,CUST_02179,2026-07-29 13:21:54,3389.23,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,173425.13,0,NO,NO_ACTION,NONE
TXN_052364,CUST_08207,2026-07-29 13:22:58,2105.0,INR,NET_BANKING,Provider_C,SUCCESS,NONE,0,NEW,4326.77,0,NO,NO_ACTION,NONE
TXN_052365,CUST_20821,2026-07-29 13:23:40,9406.26,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3261004.15,1,NO,NO_ACTION,NONE
TXN_052366,CUST_19621,2026-07-29 13:24:00,5645.83,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,385244.59,0,NO,NO_ACTION,NONE
TXN_052367,CUST_22773,2026-07-29 13:24:08,10591.54,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,801808.25,0,NO,NO_ACTION,NONE
TXN_052368,CUST_14740,2026-07-29 13:25:09,1805.82,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,105239.98,0,NO,NO_ACTION,NONE
TXN_052369,CUST_05320,2026-07-29 13:26:17,1606.38,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,153784.01,0,NO,NO_ACTION,NONE
TXN_052370,CUST_07006,2026-07-29 13:26:53,1725.76,INR,UPI,Provider_B,FAILED,PROVIDER_TIMEOUT,1,REGULAR,126750.23,0,YES,RETRY,MEDIUM
TXN_052371,CUST_05594,2026-07-29 13:29:15,21798.05,INR,UPI,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,2759650.83,0,NO,NO_ACTION,NONE
TXN_052372,CUST_01390,2026-07-29 13:29:27,6819.16,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,328599.16,0,NO,NO_ACTION,NONE
TXN_052373,CUST_12504,2026-07-29 13:29:55,1605.1,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,175236.1,0,NO,NO_ACTION,NONE
TXN_052374,CUST_18000,2026-07-29 13:31:08,4048.32,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,86914.24,2,NO,NO_ACTION,NONE
TXN_052375,CUST_18330,2026-07-29 13:31:09,2898.79,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,115431.47,0,NO,NO_ACTION,NONE
TXN_052376,CUST_19318,2026-07-29 13:33:28,12012.59,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1590830.67,1,NO,NO_ACTION,NONE
TXN_052377,CUST_02737,2026-07-29 13:34:56,27210.46,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,3111755.61,1,NO,NO_ACTION,NONE
TXN_052378,CUST_10241,2026-07-29 13:35:11,2933.84,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,87737.16,0,NO,NO_ACTION,NONE
TXN_052379,CUST_16714,2026-07-29 13:35:40,13286.77,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,1634077.41,2,NO,NO_ACTION,NONE
TXN_052380,CUST_03847,2026-07-29 13:36:46,30458.71,INR,UPI,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,3988401.95,0,NO,NO_ACTION,NONE
TXN_052381,CUST_12771,2026-07-29 13:37:24,1718.03,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,52302.94,0,NO,NO_ACTION,NONE
TXN_052382,CUST_08583,2026-07-29 13:37:44,10278.6,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1579139.54,0,NO,NO_ACTION,NONE
TXN_052383,CUST_13065,2026-07-29 13:37:45,3561.66,INR,WALLET,Provider_D,SUCCESS,NONE,0,REGULAR,555819.87,0,NO,NO_ACTION,NONE
TXN_052384,CUST_23265,2026-07-29 13:37:54,1120.73,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,61888.33,0,NO,NO_ACTION,NONE
TXN_052385,CUST_15122,2026-07-29 13:38:36,1025.21,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,NEW,7405.04,0,NO,NO_ACTION,NONE
TXN_052386,CUST_16258,2026-07-29 13:38:45,2213.44,INR,UPI,Provider_B,SUCCESS,NONE,0,NEW,3995.43,0,NO,NO_ACTION,NONE
TXN_052387,CUST_00928,2026-07-29 13:39:24,4312.79,INR,DEBIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,253811.67,0,NO,NO_ACTION,NONE
TXN_052388,CUST_13928,2026-07-29 13:41:07,922.14,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,NEW,3774.09,0,NO,NO_ACTION,NONE
TXN_052389,CUST_03481,2026-07-29 13:41:28,1291.94,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,NEW,1726.16,0,NO,NO_ACTION,NONE
TXN_052390,CUST_18248,2026-07-29 13:42:59,2067.97,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,258065.36,2,NO,NO_ACTION,NONE
TXN_052391,CUST_16805,2026-07-29 13:44:06,17703.5,INR,UPI,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,2256733.89,3,NO,NO_ACTION,NONE
TXN_052392,CUST_04006,2026-07-29 13:45:58,4332.97,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,59308.76,0,NO,NO_ACTION,NONE
TXN_052393,CUST_08598,2026-07-29 13:47:51,3084.63,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,65340.1,1,NO,NO_ACTION,NONE
TXN_052394,CUST_15822,2026-07-29 13:48:33,21940.13,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2504514.94,0,NO,NO_ACTION,NONE
TXN_052395,CUST_08719,2026-07-29 13:53:10,13060.02,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,8556279.1,3,NO,NO_ACTION,NONE
TXN_052396,CUST_05345,2026-07-29 13:53:42,12235.16,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,1212630.59,1,NO,NO_ACTION,NONE
TXN_052397,CUST_04712,2026-07-29 13:53:57,3896.41,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,190648.41,2,NO,NO_ACTION,NONE
TXN_052398,CUST_12083,2026-07-29 13:54:01,968.31,INR,DEBIT_CARD,Provider_D,FAILED,INSUFFICIENT_FUNDS,1,NEW,3342.22,0,POSSIBLY,WAIT,LOW
TXN_052399,CUST_09172,2026-07-29 13:54:19,4939.49,INR,WALLET,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,6205733.68,0,NO,NO_ACTION,NONE
TXN_052400,CUST_08324,2026-07-29 13:54:40,2189.21,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,171779.59,0,NO,NO_ACTION,NONE
TXN_052401,CUST_24361,2026-07-29 13:54:51,2857.78,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,186791.56,0,NO,NO_ACTION,NONE
TXN_052402,CUST_13001,2026-07-29 13:55:45,24388.5,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,10105056.6,0,NO,NO_ACTION,NONE
TXN_052403,CUST_13197,2026-07-29 13:57:06,19450.95,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4384897.37,0,NO,NO_ACTION,NONE
TXN_052404,CUST_20412,2026-07-29 13:57:28,3831.59,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,62773.79,0,NO,NO_ACTION,NONE
TXN_052405,CUST_12881,2026-07-29 13:58:56,3051.64,INR,UPI,Provider_A,FAILED,NETWORK_ERROR,0,REGULAR,195322.14,0,YES,RETRY,MEDIUM
TXN_052406,CUST_00954,2026-07-29 13:59:11,14770.84,INR,UPI,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4005663.74,1,NO,NO_ACTION,NONE
TXN_052407,CUST_19504,2026-07-29 13:59:44,3189.33,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,120158.62,0,NO,NO_ACTION,NONE
TXN_052408,CUST_18301,2026-07-29 14:00:21,1907.89,INR,NET_BANKING,Provider_A,SUCCESS,NONE,0,REGULAR,26723.35,2,NO,NO_ACTION,NONE
TXN_052409,CUST_10140,2026-07-29 14:00:28,5196.47,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,366196.75,0,NO,NO_ACTION,NONE
TXN_052410,CUST_01557,2026-07-29 14:00:39,3286.47,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,58960.32,0,NO,NO_ACTION,NONE
TXN_052411,CUST_03733,2026-07-29 14:01:22,2809.53,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,133977.93,0,NO,NO_ACTION,NONE
TXN_052412,CUST_22962,2026-07-29 14:01:34,20533.78,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2860810.4,0,NO,NO_ACTION,NONE
TXN_052413,CUST_15899,2026-07-29 14:02:25,1928.46,INR,UPI,Provider_A,SUCCESS,NONE,0,NEW,2951.13,0,NO,NO_ACTION,NONE
TXN_052414,CUST_20082,2026-07-29 14:02:49,3795.86,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,192517.54,1,NO,NO_ACTION,NONE
TXN_052415,CUST_04724,2026-07-29 14:03:52,2111.57,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,105834.59,0,NO,NO_ACTION,NONE
TXN_052416,CUST_12892,2026-07-29 14:06:13,3338.71,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,97461.53,0,NO,NO_ACTION,NONE
TXN_052417,CUST_13453,2026-07-29 14:06:43,5144.38,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2552126.48,0,NO,NO_ACTION,NONE
TXN_052418,CUST_09122,2026-07-29 14:08:21,2136.44,INR,DEBIT_CARD,Provider_C,SUCCESS,NONE,0,REGULAR,119968.89,0,NO,NO_ACTION,NONE
TXN_052419,CUST_11700,2026-07-29 14:11:01,718.64,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,NEW,6646.16,0,NO,NO_ACTION,NONE
TXN_052420,CUST_14095,2026-07-29 14:11:08,3262.89,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,61483.2,0,NO,NO_ACTION,NONE
TXN_052421,CUST_01567,2026-07-29 14:12:04,1071.04,INR,WALLET,Provider_A,FAILED,BANK_TIMEOUT,0,REGULAR,61712.34,0,YES,RETRY,MEDIUM
TXN_052422,CUST_15109,2026-07-29 14:12:30,7372.75,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,151556.57,0,NO,NO_ACTION,NONE
TXN_052423,CUST_01306,2026-07-29 14:14:01,20330.3,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,4221900.28,0,NO,NO_ACTION,NONE
TXN_052424,CUST_21924,2026-07-29 14:14:25,2716.26,INR,UPI,Provider_A,SUCCESS,NONE,0,NEW,6493.61,0,NO,NO_ACTION,NONE
TXN_052425,CUST_10955,2026-07-29 14:14:33,18415.01,INR,NET_BANKING,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,5716659.51,0,NO,NO_ACTION,NONE
TXN_052426,CUST_12244,2026-07-29 14:15:08,11337.6,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,2120834.92,0,NO,NO_ACTION,NONE
TXN_052427,CUST_07131,2026-07-29 14:15:13,2020.22,INR,WALLET,Provider_A,SUCCESS,NONE,0,REGULAR,164465.58,0,NO,NO_ACTION,NONE
TXN_052428,CUST_24320,2026-07-29 14:15:52,2794.52,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,113433.94,0,NO,NO_ACTION,NONE
TXN_052429,CUST_08165,2026-07-29 14:16:30,2956.38,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,222312.61,0,NO,NO_ACTION,NONE
TXN_052430,CUST_10287,2026-07-29 14:17:55,1803.58,INR,CREDIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,127606.23,1,NO,NO_ACTION,NONE
TXN_052431,CUST_12972,2026-07-29 14:18:42,26974.79,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,9571731.02,2,NO,NO_ACTION,NONE
TXN_052432,CUST_17680,2026-07-29 14:18:58,2960.55,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,43099.93,0,NO,NO_ACTION,NONE
TXN_052433,CUST_08188,2026-07-29 14:20:05,35501.5,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,6627845.77,1,NO,NO_ACTION,NONE
TXN_052434,CUST_24186,2026-07-29 14:20:28,20714.99,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3559829.1,0,NO,NO_ACTION,NONE
TXN_052435,CUST_10886,2026-07-29 14:21:28,820.28,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,REGULAR,32630.04,0,NO,NO_ACTION,NONE
TXN_052436,CUST_06473,2026-07-29 14:22:07,1879.23,INR,UPI,Provider_C,SUCCESS,NONE,0,REGULAR,47551.71,0,NO,NO_ACTION,NONE
TXN_052437,CUST_08203,2026-07-29 14:23:39,18129.3,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,8337911.45,2,NO,NO_ACTION,NONE
TXN_052438,CUST_20093,2026-07-29 14:23:39,3138.71,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,176157.47,1,NO,NO_ACTION,NONE
TXN_052439,CUST_12475,2026-07-29 14:24:43,3284.05,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,110413.78,0,NO,NO_ACTION,NONE
TXN_052440,CUST_11018,2026-07-29 14:24:49,9137.6,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4258506.72,1,NO,NO_ACTION,NONE
TXN_052441,CUST_00681,2026-07-29 14:26:25,2975.22,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,54390.96,0,NO,NO_ACTION,NONE
TXN_052442,CUST_21527,2026-07-29 14:26:52,5151.46,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,299752.78,0,NO,NO_ACTION,NONE
TXN_052443,CUST_16298,2026-07-29 14:27:26,15278.44,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,4139795.32,1,NO,NO_ACTION,NONE
TXN_052444,CUST_23532,2026-07-29 14:28:54,35025.7,INR,CREDIT_CARD,Provider_C,SUCCESS,NONE,0,HIGH_VALUE,6314384.7,1,NO,NO_ACTION,NONE
TXN_052445,CUST_02027,2026-07-29 14:29:43,2927.46,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,50526.12,0,NO,NO_ACTION,NONE
TXN_052446,CUST_19508,2026-07-29 14:29:48,20048.06,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,7231018.0,0,NO,NO_ACTION,NONE
TXN_052447,CUST_17869,2026-07-29 14:31:53,4082.86,INR,CREDIT_CARD,Provider_B,SUCCESS,NONE,0,REGULAR,239811.66,0,NO,NO_ACTION,NONE
TXN_052448,CUST_13352,2026-07-29 14:32:04,4156.88,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,71259.43,0,NO,NO_ACTION,NONE
TXN_052449,CUST_04576,2026-07-29 14:32:53,5314.37,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,250931.69,1,NO,NO_ACTION,NONE
TXN_052450,CUST_01316,2026-07-29 14:33:20,3090.73,INR,UPI,Provider_B,SUCCESS,NONE,0,REGULAR,180535.92,0,NO,NO_ACTION,NONE
TXN_052451,CUST_09841,2026-07-29 14:35:08,9613.6,INR,DEBIT_CARD,Provider_D,SUCCESS,NONE,0,HIGH_VALUE,909026.81,5,NO,NO_ACTION,NONE
TXN_052452,CUST_19655,2026-07-29 14:35:35,3465.13,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,142566.83,1,NO,NO_ACTION,NONE
TXN_052453,CUST_09158,2026-07-29 14:36:37,4717.23,INR,WALLET,Provider_B,FAILED,BANK_TIMEOUT,0,REGULAR,109289.56,0,YES,RETRY,MEDIUM
TXN_052454,CUST_20335,2026-07-29 14:37:02,4977.25,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,109004.08,0,NO,NO_ACTION,NONE
TXN_052455,CUST_23136,2026-07-29 14:37:40,4334.65,INR,NET_BANKING,Provider_C,SUCCESS,NONE,0,REGULAR,139139.1,0,NO,NO_ACTION,NONE
TXN_052456,CUST_09550,2026-07-29 14:38:00,8985.89,INR,NET_BANKING,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3612106.6,1,NO,NO_ACTION,NONE
TXN_052457,CUST_11022,2026-07-29 14:38:09,2106.16,INR,CREDIT_CARD,Provider_B,FAILED,BANK_TIMEOUT,0,NEW,19832.03,0,YES,RETRY,MEDIUM
TXN_052458,CUST_06161,2026-07-29 14:40:11,840.64,INR,UPI,Provider_C,SUCCESS,NONE,0,NEW,4905.98,0,NO,NO_ACTION,NONE
TXN_052459,CUST_09138,2026-07-29 14:41:57,1507.64,INR,WALLET,Provider_A,SUCCESS,NONE,0,REGULAR,217914.91,0,NO,NO_ACTION,NONE
TXN_052460,CUST_10638,2026-07-29 14:42:50,1844.24,INR,UPI,Provider_D,SUCCESS,NONE,0,REGULAR,235394.11,1,NO,NO_ACTION,NONE
TXN_052461,CUST_22874,2026-07-29 14:43:07,991.48,INR,UPI,Provider_A,SUCCESS,NONE,0,REGULAR,76961.38,0,NO,NO_ACTION,NONE
TXN_052462,CUST_05831,2026-07-29 14:43:40,7791.54,INR,DEBIT_CARD,Provider_A,SUCCESS,NONE,0,HIGH_VALUE,2534506.25,0,NO,NO_ACTION,NONE
TXN_052463,CUST_19472,2026-07-29 14:44:22,39468.54,INR,UPI,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,6885448.81,1,NO,NO_ACTION,NONE
TXN_052464,CUST_09255,2026-07-29 14:44:44,2235.9,INR,CREDIT_CARD,Provider_A,SUCCESS,NONE,0,REGULAR,49387.24,1,NO,NO_ACTION,NONE
TXN_052465,CUST_00027,2026-07-29 14:45:10,2262.05,INR,UPI,Provider_C,SUCCESS,NONE,0,NEW,14288.54,0,NO,NO_ACTION,NONE
TXN_052466,CUST_18074,2026-07-29 14:45:21,7366.6,INR,WALLET,Provider_B,SUCCESS,NONE,0,HIGH_VALUE,3530322.95,2,NO,NO_ACTION,NONE
