event_id,timestamp,event_type,transaction_id,customer_id,provider,severity,metadata
EVT_0007110,2026-07-23 09:44:26,PAYMENT_RETRY,TXN_042282,CUST_22496,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""RECURRING_PAYMENT_FAILED""}"
EVT_0007111,2026-07-23 09:44:26,PAYMENT_RETRY,TXN_042282,CUST_22496,Provider_B,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""RECURRING_PAYMENT_FAILED""}"
EVT_0007112,2026-07-23 09:55:17,PAYMENT_FAILED,TXN_042302,CUST_03695,Provider_D,WARNING,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 6802.35, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007113,2026-07-23 09:59:23,PAYMENT_FAILED,TXN_042305,CUST_02076,Provider_C,ERROR,"{""failure_reason"": ""PAYMENT_METHOD_EXPIRED"", ""amount"": 15125.54, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007114,2026-07-23 10:00:45,PAYMENT_FAILED,TXN_042307,CUST_17955,Provider_D,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 15340.62, ""payment_method"": ""WALLET"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007115,2026-07-23 10:02:13,PAYMENT_FAILED,TXN_042310,CUST_00121,Provider_B,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 949.64, ""payment_method"": ""UPI"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007116,2026-07-23 10:05:38,PAYMENT_FAILED,TXN_042313,CUST_13407,Provider_C,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 5891.28, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007117,2026-07-23 10:07:59,PAYMENT_RECOVERED,TXN_042202,CUST_11845,Provider_D,INFO,"{""recovered_amount"": 19248.31, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 101, ""settlement_status"": ""CONFIRMED""}"
EVT_0007118,2026-07-23 10:10:13,PAYMENT_RETRY,TXN_042310,CUST_00121,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0007119,2026-07-23 10:11:45,PAYMENT_RETRY,TXN_042307,CUST_17955,Provider_D,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0007120,2026-07-23 10:12:00,PAYMENT_FAILED,TXN_042321,CUST_21490,Provider_C,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 1659.28, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007121,2026-07-23 10:16:12,PAYMENT_FAILED,TXN_042323,CUST_01734,Provider_B,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 2996.91, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007122,2026-07-23 10:20:13,PAYMENT_RETRY,TXN_042310,CUST_00121,Provider_B,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0007123,2026-07-23 10:26:31,PAYMENT_FAILED,TXN_042334,CUST_19270,Provider_B,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 7288.34, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007124,2026-07-23 10:27:36,PAYMENT_RECOVERED,TXN_042228,CUST_16871,Provider_B,INFO,"{""recovered_amount"": 2691.32, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 101, ""settlement_status"": ""CONFIRMED""}"
EVT_0007125,2026-07-23 10:30:12,PAYMENT_RETRY,TXN_042323,CUST_01734,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0007126,2026-07-23 10:33:30,CHECKOUT_ABANDONED,,CUST_05178,Provider_D,WARNING,"{""abandoned_step"": ""PAYMENT_METHOD_SELECTION"", ""cart_value"": 3530.62, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.73, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007127,2026-07-23 10:41:12,PAYMENT_RECOVERED,TXN_042323,CUST_01734,Provider_B,INFO,"{""recovered_amount"": 2996.91, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 25, ""settlement_status"": ""CONFIRMED""}"
EVT_0007128,2026-07-23 10:46:31,PAYMENT_FAILED,TXN_042357,CUST_02201,Provider_C,ERROR,"{""failure_reason"": ""RECURRING_PAYMENT_FAILED"", ""amount"": 23439.68, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007129,2026-07-23 10:57:39,PAYMENT_RECOVERED,TXN_042257,CUST_10682,Provider_A,INFO,"{""recovered_amount"": 19587.13, ""recovery_channel"": ""PAYMENT_LINK_DISPATCH"", ""time_to_recover_minutes"": 111, ""settlement_status"": ""CONFIRMED""}"
EVT_0007130,2026-07-23 11:04:56,CHECKOUT_ABANDONED,,CUST_21378,Provider_A,WARNING,"{""abandoned_step"": ""CARD_CVV_STEP"", ""cart_value"": 2036.06, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.44, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007131,2026-07-23 11:05:55,PAYMENT_FAILED,TXN_042374,CUST_05964,Provider_D,WARNING,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 4241.21, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007132,2026-07-23 11:06:31,PAYMENT_RECOVERED,TXN_042357,CUST_02201,Provider_C,INFO,"{""recovered_amount"": 23439.68, ""recovery_channel"": ""PAYMENT_LINK_DISPATCH"", ""time_to_recover_minutes"": 20, ""settlement_status"": ""CONFIRMED""}"
EVT_0007133,2026-07-23 11:15:32,CHECKOUT_ABANDONED,,CUST_12919,Provider_D,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 2085.07, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.54, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007134,2026-07-23 11:18:15,CHECKOUT_ABANDONED,,CUST_11034,Provider_B,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 2609.58, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.83, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007135,2026-07-23 11:22:22,PAYMENT_RECOVERED,TXN_042232,CUST_19282,Provider_C,INFO,"{""recovered_amount"": 15893.46, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 155, ""settlement_status"": ""CONFIRMED""}"
EVT_0007136,2026-07-23 11:22:26,PAYMENT_FAILED,TXN_042391,CUST_11136,Provider_B,WARNING,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 1709.33, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007137,2026-07-23 11:27:26,PAYMENT_RETRY,TXN_042391,CUST_11136,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""NETWORK_ERROR""}"
EVT_0007138,2026-07-23 11:34:34,PAYMENT_FAILED,TXN_042412,CUST_10219,Provider_A,WARNING,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 3649.48, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007139,2026-07-23 11:36:18,CHECKOUT_ABANDONED,,CUST_23503,Provider_D,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 2015.37, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.78, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007140,2026-07-23 11:41:10,PAYMENT_FAILED,TXN_042424,CUST_00560,Provider_C,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3964.81, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007141,2026-07-23 11:48:31,PAYMENT_RECOVERED,TXN_042334,CUST_19270,Provider_B,INFO,"{""recovered_amount"": 7288.34, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 82, ""settlement_status"": ""CONFIRMED""}"
EVT_0007142,2026-07-23 11:54:11,CHECKOUT_ABANDONED,,CUST_14311,Provider_C,WARNING,"{""abandoned_step"": ""CARD_CVV_STEP"", ""cart_value"": 3148.43, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.71, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007143,2026-07-23 11:56:45,PAYMENT_RECOVERED,TXN_042307,CUST_17955,Provider_D,INFO,"{""recovered_amount"": 15340.62, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 116, ""settlement_status"": ""CONFIRMED""}"
EVT_0007144,2026-07-23 12:04:15,CHECKOUT_ABANDONED,,CUST_17396,Provider_A,WARNING,"{""abandoned_step"": ""MANDATE_AUTHORIZATION"", ""cart_value"": 1320.99, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.52, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007145,2026-07-23 12:12:38,PAYMENT_FAILED,TXN_042456,CUST_12564,Provider_B,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 9669.65, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007146,2026-07-23 12:12:47,PAYMENT_FAILED,TXN_042457,CUST_04325,Provider_A,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 1395.28, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007147,2026-07-23 12:14:34,PAYMENT_RECOVERED,TXN_042412,CUST_10219,Provider_A,INFO,"{""recovered_amount"": 3649.48, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 40, ""settlement_status"": ""CONFIRMED""}"
EVT_0007148,2026-07-23 12:18:20,CHECKOUT_ABANDONED,,CUST_00733,Provider_A,WARNING,"{""abandoned_step"": ""OTP_INPUT_SCREEN"", ""cart_value"": 1249.3, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.69, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007149,2026-07-23 12:19:47,PAYMENT_RETRY,TXN_042457,CUST_04325,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0007150,2026-07-23 12:24:47,PAYMENT_RETRY,TXN_042457,CUST_04325,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0007151,2026-07-23 12:25:26,PAYMENT_RECOVERED,TXN_042391,CUST_11136,Provider_B,INFO,"{""recovered_amount"": 1709.33, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 63, ""settlement_status"": ""CONFIRMED""}"
EVT_0007152,2026-07-23 12:32:36,PAYMENT_FAILED,TXN_042481,CUST_04940,Provider_D,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 2298.94, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007153,2026-07-23 12:33:22,PAYMENT_FAILED,TXN_042482,CUST_06677,Provider_B,WARNING,"{""failure_reason"": ""RECURRING_PAYMENT_FAILED"", ""amount"": 4401.28, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007154,2026-07-23 12:38:17,PAYMENT_RECOVERED,TXN_042302,CUST_03695,Provider_D,INFO,"{""recovered_amount"": 6802.35, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 163, ""settlement_status"": ""CONFIRMED""}"
EVT_0007155,2026-07-23 12:49:38,PAYMENT_RECOVERED,TXN_042313,CUST_13407,Provider_C,INFO,"{""recovered_amount"": 5891.28, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 164, ""settlement_status"": ""CONFIRMED""}"
EVT_0007156,2026-07-23 12:56:49,PAYMENT_FAILED,TXN_042517,CUST_15987,Provider_B,ERROR,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 28070.19, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007157,2026-07-23 12:57:38,PAYMENT_RECOVERED,TXN_042456,CUST_12564,Provider_B,INFO,"{""recovered_amount"": 9669.65, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 45, ""settlement_status"": ""CONFIRMED""}"
EVT_0007158,2026-07-23 13:29:06,PAYMENT_FAILED,TXN_042561,CUST_12250,Provider_C,ERROR,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 13363.96, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007159,2026-07-23 13:33:10,PAYMENT_RECOVERED,TXN_042424,CUST_00560,Provider_C,INFO,"{""recovered_amount"": 3964.81, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 112, ""settlement_status"": ""CONFIRMED""}"
EVT_0007160,2026-07-23 13:38:33,PAYMENT_FAILED,TXN_042571,CUST_04491,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 2013.82, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007161,2026-07-23 13:48:33,PAYMENT_RECOVERED,TXN_042571,CUST_04491,Provider_A,INFO,"{""recovered_amount"": 2013.82, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 10, ""settlement_status"": ""CONFIRMED""}"
EVT_0007162,2026-07-23 13:51:39,PAYMENT_FAILED,TXN_042585,CUST_00219,Provider_A,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 3525.02, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 4, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007163,2026-07-23 13:54:39,PAYMENT_RETRY,TXN_042585,CUST_00219,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0007164,2026-07-23 13:55:59,CHECKOUT_ABANDONED,,CUST_20986,Provider_D,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 1508.77, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.55, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007165,2026-07-23 13:59:41,PAYMENT_FAILED,TXN_042593,CUST_16722,Provider_C,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 2510.45, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007166,2026-07-23 14:06:39,PAYMENT_RETRY,TXN_042585,CUST_00219,Provider_A,INFO,"{""attempt_number"": 3, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0007167,2026-07-23 14:07:39,PAYMENT_RETRY,TXN_042585,CUST_00219,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0007168,2026-07-23 14:16:39,POLICY_BLOCKED,TXN_042585,CUST_00219,Provider_A,WARNING,"{""policy_rule"": ""POL_MAX_RETRIES_EXCEEDED"", ""retry_attempts_exhausted"": 4, ""action"": ""HALT_AUTOMATIC_RETRY"", ""suggested_fallback"": ""PAYMENT_LINK""}"
EVT_0007169,2026-07-23 14:39:39,PAYMENT_RETRY,TXN_042585,CUST_00219,Provider_A,INFO,"{""attempt_number"": 4, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0007170,2026-07-23 14:52:27,PAYMENT_FAILED,TXN_042642,CUST_19743,Provider_B,WARNING,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 4625.22, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 4, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007171,2026-07-23 15:02:27,PAYMENT_RETRY,TXN_042642,CUST_19743,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""CARD_EXPIRED""}"
EVT_0007172,2026-07-23 15:09:03,CHECKOUT_ABANDONED,,CUST_12564,Provider_C,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 2771.77, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.87, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007173,2026-07-23 15:14:27,PAYMENT_RETRY,TXN_042642,CUST_19743,Provider_B,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""CARD_EXPIRED""}"
EVT_0007174,2026-07-23 15:16:27,PAYMENT_RETRY,TXN_042642,CUST_19743,Provider_B,INFO,"{""attempt_number"": 4, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""CARD_EXPIRED""}"
EVT_0007175,2026-07-23 15:16:28,PAYMENT_FAILED,TXN_042658,CUST_20956,Provider_A,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 19846.21, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007176,2026-07-23 15:17:27,POLICY_BLOCKED,TXN_042642,CUST_19743,Provider_B,WARNING,"{""policy_rule"": ""POL_MAX_RETRIES_EXCEEDED"", ""retry_attempts_exhausted"": 4, ""action"": ""HALT_AUTOMATIC_RETRY"", ""suggested_fallback"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007177,2026-07-23 15:17:52,PAYMENT_FAILED,TXN_042660,CUST_24898,Provider_D,WARNING,"{""failure_reason"": ""RECURRING_PAYMENT_FAILED"", ""amount"": 4693.26, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007178,2026-07-23 15:18:18,PAYMENT_FAILED,TXN_042661,CUST_10382,Provider_B,WARNING,"{""failure_reason"": ""INVALID_CARD"", ""amount"": 5299.5, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007179,2026-07-23 15:22:18,PAYMENT_RETRY,TXN_042661,CUST_10382,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INVALID_CARD""}"
EVT_0007180,2026-07-23 15:26:18,PAYMENT_RETRY,TXN_042661,CUST_10382,Provider_B,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INVALID_CARD""}"
EVT_0007181,2026-07-23 15:28:27,PAYMENT_RETRY,TXN_042642,CUST_19743,Provider_B,INFO,"{""attempt_number"": 3, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""CARD_EXPIRED""}"
EVT_0007182,2026-07-23 15:42:17,CHECKOUT_ABANDONED,,CUST_12584,Provider_D,WARNING,"{""abandoned_step"": ""PAYMENT_METHOD_SELECTION"", ""cart_value"": 3923.82, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.79, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007183,2026-07-23 15:46:34,CHECKOUT_ABANDONED,,CUST_08464,Provider_D,WARNING,"{""abandoned_step"": ""MANDATE_AUTHORIZATION"", ""cart_value"": 3005.55, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.56, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0007184,2026-07-23 15:55:35,PAYMENT_FAILED,TXN_042695,CUST_01731,Provider_B,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 3393.81, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007185,2026-07-23 16:02:35,PAYMENT_FAILED,TXN_042705,CUST_14378,Provider_B,WARNING,"{""failure_reason"": ""PAYMENT_METHOD_EXPIRED"", ""amount"": 2620.82, ""payment_method"": ""UPI"", ""retry_count"": 3, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007186,2026-07-23 16:10:35,PAYMENT_RETRY,TXN_042695,CUST_01731,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0007187,2026-07-23 16:11:35,PAYMENT_RETRY,TXN_042705,CUST_14378,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PAYMENT_METHOD_EXPIRED""}"
EVT_0007188,2026-07-23 16:16:00,PAYMENT_FAILED,TXN_042723,CUST_00286,Provider_A,WARNING,"{""failure_reason"": ""INSUFFICIENT_FUNDS"", ""amount"": 1472.6, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0007189,2026-07-23 16:20:35,PAYMENT_RETRY,TXN_042705,CUST_14378,Provider_B,INFO,"{""attempt_number"": 3, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PAYMENT_METHOD_EXPIRED""}"
EVT_0007190,2026-07-23 16:21:00,PAYMENT_RETRY,TXN_042723,CUST_00286,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""INSUFFICIENT_FUNDS""}"
EVT_0007191,2026-07-23 16:22:35,POLICY_BLOCKED,TXN_042705,CUST_14378,Provider_B,WARNING,"{""policy_rule"": ""POL_MAX_RETRIES_EXCEEDED"", ""retry_attempts_exhausted"": 3, ""action"": ""HALT_AUTOMATIC_RETRY"", ""suggested_fallback"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0007192,2026-07-23 16:27:16,PAYMENT_FAILED,TXN_042737,CUST_22747,Provider_A,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 10669.63, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007193,2026-07-23 16:31:42,PAYMENT_FAILED,TXN_042744,CUST_01860,Provider_B,CRITICAL,"{""failure_reason"": ""SUSPICIOUS_TRANSACTION"", ""amount"": 2494.63, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""NO"", ""recommended_action"": ""HUMAN_REVIEW""}"
EVT_0007194,2026-07-23 16:32:28,PAYMENT_RECOVERED,TXN_042658,CUST_20956,Provider_A,INFO,"{""recovered_amount"": 19846.21, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 76, ""settlement_status"": ""CONFIRMED""}"
EVT_0007195,2026-07-23 16:32:35,PAYMENT_RETRY,TXN_042705,CUST_14378,Provider_B,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PAYMENT_METHOD_EXPIRED""}"
EVT_0007196,2026-07-23 16:46:20,PAYMENT_FAILED,TXN_042763,CUST_16567,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 1704.12, ""payment_method"": ""WALLET"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007197,2026-07-23 16:47:08,PAYMENT_FAILED,TXN_042764,CUST_00680,Provider_C,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 20497.94, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0007198,2026-07-23 16:49:49,CHECKOUT_ABANDONED,,CUST_23549,Provider_B,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 2156.68, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.46, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
